,id,geom_id,lines,color_symbol,length,x,y,num
30,783,2000381,J-Z,J,2464.47585658,-73.84433000195284 -73.84232800115853 -73.84222200067065 -73.84211200117862 -73.84199999980606 -73.84188500153425 -73.84176700161348 -73.84164700098887 -73.84152399988228 -73.84139800067484 -73.84126900097209 -73.84113800052631 -73.84100400075897 -73.84086800023387 -73.84072800062508 -73.84058700117653 -73.8404420002588 -73.84027500099306 -73.84011000094978 -73.83994800108616 -73.83978800038354 -73.839631002193 -73.83947700053207 -73.83932500150556 -73.839176001378 -73.8390290002811 -73.83888500160134 -73.83874300196156 -73.8386040010505 -73.83846800132147 -73.83833400170795 -73.83820299975999 -73.83634500148106 ,40.695177667402454 40.69520266619523 40.695205666421195 40.695209666937764 40.69521566644372 40.69522166622605 40.69522966721155 40.69523766622381 40.69524766642429 40.69525766686435 40.69526966667218 40.6952826658459 40.69529666660133 40.695311666706566 40.69532766699119 40.6953446661918 40.69536266644702 40.69538766720578 40.695417665651554 40.69545066674522 40.69548866734667 40.69552966611902 40.6955746671394 40.695624666801876 40.69567766646459 40.69573566748415 40.695796666728384 40.695861666875835 40.69593166620486 40.69600466648888 40.69608266637407 40.69616266765735 40.697417667012594 ,33
31,784,2000257,A,A,619.409801498,-73.84168700038005 -73.8438529999203 ,40.68084266703363 40.68042866640026 ,2
32,785,2000378,J-Z,J,2018.41058722,-73.8671390000417 -73.86647700067793 -73.86642100078299 -73.86636500005426 -73.86630999982225 -73.86625500112298 -73.86620200060585 -73.86614800002205 -73.86609600035307 -73.8660440014951 -73.86599300030711 -73.8659430011631 -73.86589300046862 -73.86584400099017 -73.86579500031544 -73.86574700015092 -73.86570000120295 -73.86281900118148 -73.86276299975815 -73.8627060006802 -73.86265000040704 -73.86259399981459 -73.8625370009916 -73.86248100155098 -73.86242400120989 -73.8623680014379 -73.86231099988206 -73.86225400068071 -73.86219800204589 -73.86214100014732 -73.86208400060119 -73.8620270010451 -73.86197000147168 -73.86001000070074 ,40.69132366614284 40.69142666711035 40.69143466712786 40.69144366668778 40.691451666911604 40.69146066578102 40.69146966604686 40.691477667355436 40.691486666935525 40.69149466692235 40.691503666717594 40.69151266675703 40.69152066630169 40.69152966656252 40.69153866680106 40.691546666814226 40.691555666645954 40.69204166640026 40.69205166737975 40.6920606666707 40.692070667596646 40.69207966712325 40.69208966770248 40.692098667175536 40.692107667225855 40.69211566617235 40.692124667065734 40.692133666132726 40.69214166679892 40.69214966713658 40.69215766744882 40.69216566593184 40.69217366618759 40.69243466665411 ,34
33,802,2000373,J-Z,J,2084.73444452,-73.89168800061054 -73.88997699942759 -73.88995300072068 -73.88993000103949 -73.88990500047184 -73.88988000014487 -73.889855001 -73.88982900117192 -73.88980200019452 -73.88977599989194 -73.88974800012414 -73.88971999916618 -73.88969200009898 -73.88966300034495 -73.88963400058695 -73.88960400085415 -73.88957400182383 -73.88463900037254 ,40.6780236665617 40.678280666649506 40.67828366762898 40.678287667329975 40.67829066644052 40.67829566739121 40.67830066653655 40.678305667419856 40.67831166781086 40.67831766645265 40.67832466634661 40.67833166713315 40.67833966658606 40.678347667774105 40.67835566715378 40.67836466693967 40.6783746662903 40.679946665959015 ,18
34,803,2000253,A,A,2094.00302617,-73.86505000063586 -73.86574200080909 -73.86579500010889 -73.86585000099922 -73.86590500018139 -73.86596100031211 -73.86601800056707 -73.86607600177639 -73.86613400210807 -73.86619400085749 -73.86625399992118 -73.86631600095154 -73.86637800112106 -73.86644100107397 -73.86650499999406 -73.86657000107444 -73.86663600030859 -73.87210600163398 ,40.67704366645564 40.67655766710889 40.67652166598562 40.676486667644625 40.67645366661928 40.67642166630623 40.67639166627551 40.676362666053656 40.67633466717508 40.676308667034796 40.67628366643615 40.67626066727735 40.67623866675617 40.67621766693465 40.67619866738279 40.67618066582855 40.67616566681375 40.675376665949756 ,18
35,786,2000390,M,B,2778.37594092,-73.89587700147625 -73.89327200029935 -73.89318000018116 -73.89308900102078 -73.89300099952064 -73.89291500048874 -73.89283099994661 -73.89275000060347 -73.89266999981022 -73.89259200028043 -73.89251700075509 -73.89244400087442 -73.89237300063566 -73.8923039997107 -73.8922370007875 -73.89217200031202 -73.89210899989689 -73.89034500178602 -73.89031900059824 -73.8902950004896 -73.89027100036022 -73.89024900084866 -73.89022800055767 -73.89020799974577 -73.89018999930325 -73.89017200074471 -73.8901560009145 -73.89014099984935 -73.89012700110105 -73.89011499990336 -73.89010300106018 -73.89009300048893 -73.89008300037345 -73.88999200049804 -73.88998799973763 -73.88998499894853 -73.88998200099154 -73.88997800141065 -73.88997500061967 -73.88997199982613 -73.88996900139679 -73.88996700175979 -73.88996400096313 -73.88996100016396 -73.88995900052444 -73.88995599972472 -73.88995400079871 -73.8899519999704 -73.88995000151112 -73.88994799949948 -73.88994600103733 -73.88994399902425 -73.8899420010291 -73.88994000137995 -73.88993700057348 -73.88993500092415 -73.88993300009219 -73.88993000046325 -73.88992799962968 -73.88992599997584 -73.88992300081281 -73.88991999999801 -73.88991800034466 -73.8899150018947 -73.88990399997508 -73.88989199949457 -73.88987900044735 -73.88986400048304 -73.88984800076365 -73.88983000012027 -73.88981000019632 -73.8897890012159 -73.88976700009167 -73.8897429996723 -73.88971700019722 -73.88969000092594 -73.8896619999619 -73.88963199991784 -73.88960099982455 ,40.70618566601557 40.70683266635481 40.70685866704687 40.70688766639938 40.706918666702435 40.70695166703705 40.70698766697227 40.7070256660774 40.70706666656228 40.707109667094784 40.70715466681055 40.70720266705043 40.70725366601712 40.70730566637859 40.7073606663768 40.707418666011904 40.70747866662103 40.7093936661776 40.70942666677223 40.70945966746692 40.70949266635544 40.70952666671427 40.70955966665261 40.709593666207695 40.709626666298426 40.709660666856486 40.70969466661733 40.70972866642842 40.70976266629362 40.70979666626279 40.70983066623278 40.70986566677674 40.70989966685163 40.710232666565226 40.710244666561486 40.71025666661276 40.71026766709879 40.71027966709579 40.71029166624625 40.710303666297115 40.710315667250654 40.710327666457246 40.71033966650785 40.71035166745889 40.71036366666528 40.71037566671562 40.710388666390934 40.71040066739706 40.710412666604405 40.71042466670874 40.71043666681648 40.71044866692075 40.71045966656047 40.710471667567404 40.71048366671653 40.710495666822844 40.71050766602742 40.710519666978534 40.710531666182995 40.710543667189555 40.7105546676725 40.71056666772159 40.710578666926985 40.71059066697817 40.71063066708544 40.7106726662725 40.71071666634004 40.71076266722917 40.710810667195574 40.71086066618117 40.71091166641974 40.710965666202426 40.711021666858414 40.7110786678642 40.7111386665533 40.711200667015625 40.711263666979306 40.71132966642386 40.71139566580149 ,79
36,787,2000180,7,7,1400.94758134,-73.89640300101922 -73.89139400204193 ,40.746324667124675 40.74684766716897 ,2
37,788,2000298,E,A,2258.57558322,-73.89845300014005 -73.89133800006059 ,40.74966866712485 40.746643666605465 ,2
38,789,2000302,E,A,2430.70931677,-73.86922900098031 -73.86906200134827 -73.86889800021606 -73.86873700153039 -73.86857900015276 -73.86842500112871 -73.86827399979634 -73.86812700000995 -73.86798399979537 -73.86784300088111 -73.86770699985503 -73.86757300052614 -73.86744400063341 -73.86731700006071 -73.86719400097056 -73.86707300118714 -73.86694500090294 -73.86681200135004 -73.86667600039699 -73.86653500100662 -73.86639000075293 -73.86624100001228 -73.86608700086504 -73.86593000034954 -73.86576799990743 -73.8656020005397 -73.86543100126178 -73.86525700148471 -73.86507800132647 -73.86489500038927 -73.86471000229648 -73.86160400154094 ,40.73310566758265 40.73304066727324 40.73297466696728 40.73290866714779 40.732841667355714 40.73277366695083 40.73270566706659 40.73263766616288 40.73256766692338 40.732498666665784 40.7324286661076 40.73235766632352 40.73228666673455 40.732214667036885 40.73214266641008 40.73206966749299 40.731990666569246 40.7319136669551 40.7318376668786 40.73176266671597 40.73168766714052 40.731613666802474 40.73154066632674 40.73146866711799 40.73139666636833 40.731326667057374 40.73125666796664 40.73118666691098 40.731118666067495 40.73105066655429 40.73098466803627 40.72984566580136 ,32
39,790,2000524,L,L,2391.82132557,-73.9115860003917 -73.91451300049883 -73.9146099999334 -73.91470700070543 -73.9148030005127 -73.9149000003179 -73.91499699909585 -73.91509300037143 -73.91519000056182 -73.9152859997929 -73.9153830001319 -73.91547900087225 -73.91557600027143 -73.91567200117461 -73.91576799987719 -73.9158649997039 -73.91596200088435 -73.91842500073882 ,40.69981366729606 40.701431666185655 40.70148466670182 40.701537667136826 40.70159166631736 40.70164566615671 40.70169966681356 40.70175566759069 40.70181066675304 40.70186666736664 40.70192366640328 40.70197966595542 40.702037667097756 40.70209566652577 40.702153666772034 40.70221266633752 40.70227166672223 40.703810666887016 ,18
40,791,2000386,M,B,2050.46873699,-73.91971100046786 -73.91238500062404 ,40.69866366724958 40.69942966576572 ,2
41,792,2000523,L,L,1608.12326246,-73.91842500073882 -73.9229130000312 ,40.703810666887016 40.706606665988716 ,2
42,793,2000389,M,B,2097.05289783,-73.90307699970421 -73.89587700147625 ,40.704422667327 40.70618566601557 ,2
43,794,2000249,A-C,A,3307.34671913,-73.89654800037337 -73.8970880015653 -73.89716200133392 -73.89725500007275 -73.89736500056775 -73.89749200050974 -73.89763699942286 -73.89779900021813 -73.89797900084982 -73.89817600134027 -73.89839000096259 -73.89862100119734 -73.89886999994354 -73.89913500117505 -73.89941900022592 -73.89971900001677 -73.90003300110993 -73.90044399986932 -73.90049399980603 -73.90054300113256 -73.9005930007702 -73.90064100142916 -73.90069000158343 -73.90073800194745 -73.90078500045921 -73.90083300083339 -73.90087900104673 -73.9009260004574 -73.90097200038247 -73.90101700082035 -73.90106299957633 -73.90110800091385 -73.90115200158363 -73.90261900111608 -73.90266800007265 -73.90271700022062 -73.90276699986778 -73.90281600030005 -73.90286600023278 -73.90291499949235 -73.9029649997043 -73.90301499992056 -73.90306500013976 -73.90311500063261 -73.9031650011257 -73.90321500070526 -73.90326600187832 -73.90331599936052 -73.90336699961915 -73.90531600055341 ,40.6745416666795 40.676652667400134 40.67683366690413 40.67700066680316 40.677155666215334 40.67729866689151 40.67742966696362 40.67754866637908 40.67765666732438 40.677751666985195 40.67783566711932 40.67790766626072 40.677968666557334 40.67801666699922 40.6780536665367 40.67807866734796 40.67809266714279 40.678111666862144 40.678113667834076 40.678116666592366 40.67811966619228 40.67812266674585 40.678125667241495 40.678129666425605 40.6781336665268 40.67813766657176 40.678141667575154 40.67814666629079 40.678151665928006 40.678156667388535 40.67816166698834 40.67816766618482 40.678173666305014 40.67836066650681 40.67836466753156 40.67836866673544 40.67837266676305 40.67837566725375 40.678378666766385 40.67838166631341 40.67838366711201 40.678385666988355 40.67838766684294 40.67838866620383 40.6783896664435 40.678389667088915 40.67839066722592 40.67838966735345 40.6783896669727 40.67833366608023 ,50
44,795,2000529,L,L,1298.95600121,-73.9030969995401 -73.90290599984931 -73.9029010011801 -73.90289699987842 -73.9028929994822 -73.90288900026795 -73.90288600051171 -73.90288200038471 -73.90287900062626 -73.90287699914435 -73.90287400056569 -73.90287200026545 -73.90287000141859 -73.90286799993338 -73.902867001459 -73.90286600061724 -73.90286499977492 -73.90281000008973 -73.90280700004497 -73.9028050009243 -73.90280300061927 -73.90280299926684 -73.90280500187266 -73.9028070009355 -73.90281100014369 -73.90281600029142 -73.90282200111079 -73.90282900051052 -73.90283800124921 -73.90284800029852 -73.9028590003032 -73.90287100098786 -73.9028860004162 -73.90324000036449 ,40.67534466640805 40.67606666647528 40.67608466716024 40.67610166641319 40.67611966703973 40.67613766676656 40.67615566733686 40.6761726665901 40.67619066625963 40.6762086667717 40.676226666441984 40.676244666054394 40.67626166699645 40.676279666607705 40.676297666165155 40.67631566662107 40.67633366707693 40.67700866758208 40.677057665683115 40.67710566685846 40.67715366713202 40.67720166639235 40.67724866777341 40.6772956673501 40.67734266591454 40.677388666652654 40.677434666434394 40.677479666586564 40.67752466662709 40.67756966750964 40.67761366696276 40.677657667259325 40.67770066691162 40.67885566682797 ,34
45,796,2000526,L,L,3160.37220604,-73.90404600068234 -73.90323299989907 -73.90319299949303 -73.90315200173315 -73.90311000042875 -73.90306699939629 -73.90302300072759 -73.90297700001985 -73.90293100042359 -73.90288300023543 -73.90283399975671 -73.90278399952687 -73.9027330007331 -73.90267999986638 -73.9026270010062 -73.90257200034334 -73.90251600081731 -73.90241999963992 -73.90232599963079 -73.90223200053816 -73.90214000082534 -73.90204800175215 -73.90195800088718 -73.90186800184782 -73.90178000103336 -73.90169299965967 -73.90160600011353 -73.90152100117923 -73.90143700051543 -73.90135400078955 -73.90127200023099 -73.90119100061727 -73.90108300085716 -73.90099299964193 -73.9009210012734 -73.90086800145315 -73.90083300121857 -73.90081700099441 -73.90081900150376 -73.90084000051432 -73.9008790001897 -73.90093700184093 -73.90101300200261 -73.90110800109537 -73.90122100036793 -73.90135300051287 -73.90150400191071 -73.9023040004344 -73.90234199969011 -73.9023810001784 -73.90242100105657 -73.90246199961898 -73.9025040012234 -73.90254700141706 -73.90259100110835 -73.90263700031765 -73.90268300074734 -73.90273000068193 -73.90277900132538 -73.90282800173642 -73.90287900076682 -73.90293000047899 -73.90298400092396 -73.90408400091913 ,40.68876366681537 40.689720666331006 40.68976766742546 40.68981466676589 40.68986266661794 40.68991066651284 40.689959666922086 40.69000966609714 40.69005966705553 40.69010966720752 40.69016166653571 40.69021366769976 40.6902656661968 40.6903186670507 40.69037266655136 40.69042666613362 40.690481667114966 40.69057566602409 40.69067066702146 40.6907656670414 40.690859667312665 40.69095466617971 40.691048667104454 40.69114366662916 40.69123766641681 40.69133166608953 40.69142666616781 40.691520666520184 40.69161466676339 40.691707666431206 40.69180166556502 40.69189466682933 40.692065667128546 40.692233666988926 40.69239666731645 40.69255666634177 40.69271166769248 40.69286366778521 40.69301166619687 40.69315466691791 40.693294666417565 40.693430666869986 40.693563666953445 40.69369166745179 40.693815667030684 40.69393666696538 40.69405366672049 40.69455866667583 40.69458466702756 40.69460966684517 40.69463666663709 40.69466266679032 40.694689666447765 40.69471666693529 40.694744666921835 40.69477266678192 40.69480066752509 40.69482966776368 40.69485866697147 40.69488866662831 40.694917666580004 40.69494866654943 40.694978666754416 40.69560166595998 ,64
46,797,2000527,L,L,2285.18051698,-73.90524899987341 -73.9053160002477 -73.90537699992363 -73.90543400131297 -73.90548600151699 -73.90553400079457 -73.90557700096983 -73.9056160004108 -73.90565100027861 -73.90568000021106 -73.90570600010285 -73.90572700077205 -73.90574299982364 -73.90575499918081 -73.90576200018894 -73.9057640004506 -73.90564700162771 -73.9056110003392 -73.90557400039619 -73.90553300011702 -73.90548800160849 -73.90544099912644 -73.90539100061649 -73.90533700030298 -73.9052800001622 -73.90522000137658 -73.90515700134411 -73.90509099935528 -73.90502100028333 -73.90494900102493 -73.904873001141 -73.90479400170109 -73.90404600068234 ,40.682828667448064 40.682947667063424 40.68306666620605 40.68318666700282 40.683306667263714 40.6834286669589 40.68355166750417 40.683675667022484 40.68380066641934 40.683926667660764 40.68405366690603 40.684181666121255 40.68431066620779 40.68444066708777 40.68457266661494 40.68470666658921 40.68568366563877 40.68587766631175 40.686066667395224 40.68624766591125 40.68642166683158 40.68658966685892 40.686749666934716 40.68690266579876 40.687048666071696 40.68718766684987 40.687320665896394 40.68744566766695 40.68756366640334 40.687674666449624 40.68777866614864 40.68787466584989 40.68876366681537 ,33
47,798,2000252,A-C,A,2440.38535624,-73.87210600163398 -73.88075000161994 ,40.675376665949756 40.674129666468296 ,2
48,799,2000375,J-Z,J,1852.37185842,-73.88003900136195 -73.8799710019146 -73.87990400021347 -73.87983600130173 -73.87976800116144 -73.87969999980237 -73.87963300030857 -73.87956500004785 -73.87949699974797 -73.87942900003004 -73.87936100083084 -73.87929400057945 -73.87922599956325 -73.87915800087248 -73.87909000096329 -73.87902200101215 -73.87378500035705 ,40.68140966662415 40.68143066596188 40.68145066762956 40.68147066641584 40.681490667862164 40.6815106665655 40.681530666276686 40.681550666702385 40.68157066618736 40.68158966696155 40.681609667267786 40.681628667209075 40.68164766696143 40.681666667576586 40.68168566634919 40.68170466688263 40.68319366778257 ,17
49,800,2000251,A-C,A,2714.92372395,-73.88075000161994 -73.89035800079188 ,40.674129666468296 40.67270966767174 ,2
50,801,2000374,J-Z,J,1382.72377686,-73.88463900037254 -73.88003900136195 ,40.679946665959015 40.68140966662415 ,2
51,830,2000491,D,B,2270.36873489,-74.00048899394321 -73.99874298114698 ,40.61353140596168 40.61961940322662 ,2
52,804,2000377,J-Z,J,1589.90510971,-73.87255000119333 -73.87203100054758 -73.87198199952525 -73.87193199998464 -73.87188000062224 -73.8718260011449 -73.87177200001183 -73.87171500145108 -73.87165700037448 -73.87159800151775 -73.8715370013519 -73.87147500147701 -73.87141200145376 -73.87134600118904 -73.87128000088697 -73.87121200119849 -73.87114200093725 -73.86892000078107 -73.86887100051938 -73.86882300150866 -73.86877400081691 -73.86872600018991 -73.86867700104698 -73.86862899999318 -73.86858000042281 -73.86853200170623 -73.86848300092534 -73.86843500060466 -73.86838600058353 -73.8683380014199 -73.86829000105851 -73.86824100099967 -73.86819300140691 -73.8671390000417 ,40.68994066721738 40.690165666457965 40.69018566640895 40.6902056661284 40.69022466673051 40.69024466735367 40.69026366657796 40.69028366650882 40.690302666623175 40.690320666024306 40.69033966633397 40.69035866639526 40.69037666663544 40.69039466618859 40.690412666604324 40.69043066654576 40.690448666908495 40.69101466733339 40.69102566712265 40.6910376667025 40.69104766597875 40.69105866684614 40.69106966655405 40.69107966690933 40.691089667004825 40.691099667322284 40.69110966647459 40.691118666278584 40.69112766672029 40.691136666485185 40.69114566712921 40.69115466660863 40.69116266674189 40.69132366614284 ,34
53,805,2000261,A,A,3734.13935295,-73.83591900047132 -73.83871500216652 -73.83873400088466 -73.83875400137617 -73.83877500138307 -73.83879699962783 -73.83881900139465 -73.83884299976356 -73.83886700166383 -73.8388930013548 -73.83891900098523 -73.83894600133311 -73.83897400112015 -73.83900300045264 -73.83903300041536 -73.8390630003819 -73.83909500171603 -73.84007100058683 -73.84013800119867 -73.84020999985064 -73.84028900037931 -73.84037300015046 -73.84046300106799 -73.84055900069808 -73.84066100143627 -73.8407690008671 -73.84088200061115 -73.84100100137094 -73.8411270002389 -73.84125800050016 -73.84139500163381 -73.84153700051245 -73.84168700038005 ,40.6720966659828 40.677878667046336 40.677920666731794 40.67796466696353 40.67800866769153 40.67805466625818 40.67810166709964 40.67814966670391 40.678198666781086 40.67824866652159 40.67830066630192 40.6783526665762 40.6784066673881 40.67846066688979 40.67851666692927 40.678573666533204 40.67863166669942 40.680271666511075 40.68036666677936 40.680454666134374 40.680533667302775 40.68060466706476 40.68066666722616 40.68072166691481 40.6807676669742 40.68080566695767 40.680835667268916 40.68085666700211 40.68087066575994 40.680875667022974 40.680872666321314 40.680860666281724 40.68084266703363 ,33
54,806,2000262,A,A,1499.09619864,-73.83405800031842 -73.83591900047132 ,40.668233667609115 40.6720966659828 ,2
55,807,2000259,A,A,1807.73750677,-73.83216299929477 -73.8332270005944 -73.83328800164556 -73.83334900159943 -73.83341100121916 -73.83347300092495 -73.83353700092087 -73.83360099981005 -73.8336649999578 -73.83373100039003 -73.83379700101774 -73.83386300040534 -73.83393100018579 -73.83399900108823 -73.83406800174664 -73.83413700114937 -73.83420700017858 -73.8363190020942 -73.83640600069366 -73.83649400100312 -73.83658300183707 -73.83667200127856 -73.83676100052551 -73.83685100148413 -73.83694200061663 -73.83703300074042 -73.83712400075227 -73.83721600123167 -73.83730900107723 -73.83740200074317 -73.83749500141874 -73.83758900154112 -73.83768300142317 ,40.68433066592236 40.683907667579625 40.68388466585502 40.683860666325266 40.6838356668371 40.683809666842926 40.68378366610693 40.68375666666198 40.683728667610985 40.68370066691213 40.683670667031166 40.68364066621004 40.68360966686471 40.68357866658022 40.683545665851184 40.68351266687992 40.68347866703371 40.68232766642848 40.68227966659362 40.68223266588764 40.6821866661076 40.682141667630084 40.6820976659542 40.68205466700317 40.68201266716757 40.68197166683373 40.68193066642777 40.68189166650994 40.68185366660344 40.681816667094445 40.68178066708407 40.68174466660816 40.68171066700105 ,33
56,808,2000383,J-Z,J,5233.6393126,-73.82829400134068 -73.82622700148227 -73.82614700108473 -73.82606700183699 -73.82598800096613 -73.82590900124538 -73.82583099989536 -73.82575400046291 -73.82567699980791 -73.82560100013674 -73.82552600119342 -73.82545100078039 -73.8253770001605 -73.82530300042626 -73.82523000048877 -73.82515800127462 -73.82508600083173 -73.82410600061795 -73.82390100049166 -73.82369900032312 -73.82350100096004 -73.82330500072631 -73.82311300177867 -73.82292400228451 -73.82273900042274 -73.82255600191264 -73.82237700001724 -73.82220100118687 -73.82202800107004 -73.82185800032522 -73.82169100081566 -73.8215280018379 -73.82136800187118 -73.8206670005317 -73.8202180002307 -73.819760002017 -73.8192979996514 -73.81883200077544 -73.81836200118902 -73.81788800022984 -73.81740900215578 -73.81692600097074 -73.81649123815535 -73.81599026268182 -73.81534722031635 -73.8146789811644 -73.81436978688205 -73.81384324185723 -73.81328321171715 -73.81104283476105 ,40.700491666342316 40.700832666706695 40.7008456663818 40.70085866690361 40.70087266664843 40.70088666634085 40.70090166615955 40.70091766611197 40.700933666911574 40.700949666474855 40.70096666707517 40.700984666294254 40.70100266608075 40.70102166719238 40.701040667072995 40.70106066619674 40.70108066617413 40.70134466668234 40.7013866665604 40.70141766639068 40.701438666393486 40.70144866754832 40.70144766663866 40.70143466707538 40.70141166684936 40.7013766664661 40.70133166635054 40.701275666316384 40.70120766680008 40.701129666956305 40.701039667660176 40.70093966691293 40.700827665837046 40.700272666046715 40.69994266743844 40.69964566761292 40.69938166710364 40.699150666779175 40.69895266658842 40.6987876664848 40.698655666643305 40.69855766725577 40.69847407174263 40.69840334335402 40.69835781186456 40.698363095458625 40.69841345463411 40.698527034342916 40.69866598694942 40.69930441351405 ,50
